queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
         0,    283140,        49,        39,    283228,      3072,      0.34,      0.11,      0.23
         1,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
         2,    283177,        49,         2,    283228,       128,      0.16,      0.12,      0.05
         3,    283176,        46,         6,    283228,       448,      0.15,      0.11,      0.03
         4,    283177,        43,         8,    283228,       576,      0.18,      0.13,      0.05
         5,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
         6,    283174,        42,        12,    283228,       960,      0.21,      0.12,      0.09
         7,    283175,        47,         6,    283228,       448,      0.16,      0.12,      0.04
         8,    283159,        45,        24,    283228,      1792,      0.29,      0.11,      0.17
         9,    283176,        44,         8,    283228,       640,      0.16,      0.11,      0.05
        10,    283175,        43,        10,    283228,       704,      0.18,      0.11,      0.07
        11,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
        12,    283169,        47,        12,    283228,      1088,      0.18,      0.11,      0.07
        13,    283175,        48,         5,    283228,       512,      0.15,      0.12,      0.03
        14,    283175,        49,         4,    283228,       320,      0.13,      0.11,      0.02
        15,    283174,        49,         5,    283228,       320,      0.16,      0.12,      0.04
        16,    283171,        49,         8,    283228,       512,      0.17,      0.11,      0.06
        17,    283174,        49,         5,    283228,       320,      0.16,      0.12,      0.04
        18,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
        19,    283177,        46,         5,    283228,       448,      0.15,      0.12,      0.03
        20,    283175,        47,         6,    283228,       448,      0.17,      0.12,      0.04
        21,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        22,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
        23,    283176,        47,         5,    283228,       320,      0.14,      0.10,      0.04
        24,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
        25,    283175,        49,         4,    283228,       320,      0.14,      0.11,      0.03
        26,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        27,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        28,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
        29,    283175,        47,         6,    283228,       512,      0.15,      0.11,      0.03
        30,    283125,        40,        63,    283228,      4672,      0.50,      0.11,      0.38
        31,    283176,        46,         6,    283228,       576,      0.16,      0.12,      0.04
        32,    283177,        48,         3,    283228,       256,      0.14,      0.12,      0.02
        33,    283175,        48,         5,    283228,       384,      0.15,      0.11,      0.03
        34,    283175,        42,        11,    283228,       896,      0.20,      0.12,      0.08
        35,    283172,        48,         8,    283228,       640,      0.20,      0.11,      0.08
        36,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
        37,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        38,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
        39,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        40,    283173,        48,         7,    283228,       640,      0.17,      0.11,      0.05
        41,    283177,        48,         3,    283228,       192,      0.16,      0.12,      0.04
        42,    283176,        49,         3,    283228,       256,      0.13,      0.12,      0.01
        43,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        44,    283177,        49,         2,    283228,       192,      0.12,      0.11,      0.02
        45,    283177,        49,         2,    283228,       192,      0.14,      0.12,      0.01
        46,    283176,        48,         4,    283228,       256,      0.14,      0.11,      0.03
        47,    283177,        47,         4,    283228,       256,      0.15,      0.12,      0.02
        48,    283177,        48,         3,    283228,       256,      0.13,      0.12,      0.01
        49,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        50,    283175,        41,        12,    283228,       960,      0.19,      0.11,      0.08
        51,    283176,        49,         3,    283228,       192,      0.14,      0.12,      0.03
        52,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        53,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        54,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
        55,    283163,        43,        22,    283228,      1856,      0.27,      0.12,      0.14
        56,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        57,    283176,        49,         3,    283228,       256,      0.14,      0.11,      0.02
        58,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
        59,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        60,    283175,        49,         4,    283228,       256,      0.14,      0.11,      0.03
        61,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
        62,    283173,        46,         9,    283228,       640,      0.18,      0.12,      0.06
        63,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
        64,    283173,        42,        13,    283228,      1088,      0.18,      0.11,      0.06
        65,    283176,        49,         3,    283228,       192,      0.14,      0.12,      0.02
        66,    283177,        41,        10,    283228,       768,      0.17,      0.11,      0.06
        67,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        68,    283176,        49,         3,    283228,       256,      0.14,      0.11,      0.02
        69,    283166,        49,        13,    283228,       896,      0.18,      0.11,      0.07
        70,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
        71,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.02
        72,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.01
        73,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        74,    283177,        48,         3,    283228,       256,      0.14,      0.12,      0.02
        75,    283177,        48,         3,    283228,       256,      0.14,      0.11,      0.02
        76,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        77,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
        78,    283176,        48,         4,    283228,       320,      0.14,      0.11,      0.03
        79,    283177,        49,         2,    283228,       192,      0.15,      0.12,      0.04
        80,    283177,        48,         3,    283228,       256,      0.13,      0.11,      0.02
        81,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
        82,    283167,        42,        19,    283228,      1472,      0.23,      0.10,      0.12
        83,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.01
        84,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        85,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.01
        86,    283175,        49,         4,    283228,       256,      0.15,      0.12,      0.03
        87,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        88,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        89,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
        90,    283176,        47,         5,    283228,       384,      0.15,      0.11,      0.03
        91,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        92,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        93,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
        94,    283178,        50,         0,    283228,         0,      0.10,      0.10,      0.00
        95,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
        96,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
        97,    283176,        49,         3,    283228,       192,      0.13,      0.11,      0.01
        98,    283166,        48,        14,    283228,       960,      0.20,      0.11,      0.08
        99,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       100,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       101,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       102,    283177,        47,         4,    283228,       256,      0.13,      0.11,      0.02
       103,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       104,    283177,        49,         2,    283228,       192,      0.13,      0.11,      0.01
       105,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       106,    283177,        48,         3,    283228,       192,      0.13,      0.12,      0.02
       107,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       108,    283172,        48,         8,    283228,       640,      0.16,      0.11,      0.05
       109,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.01
       110,    283176,        42,        10,    283228,       768,      0.18,      0.11,      0.07
       111,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       112,    283093,        34,       101,    283228,      8256,      0.72,      0.12,      0.60
       113,    283175,        48,         5,    283228,       448,      0.16,      0.13,      0.02
       114,    283168,        39,        21,    283228,      1600,      0.25,      0.12,      0.13
       115,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       116,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
       117,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       118,    283176,        39,        13,    283228,       896,      0.19,      0.11,      0.08
       119,    283175,        48,         5,    283228,       320,      0.16,      0.12,      0.03
       120,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       121,    283177,        47,         4,    283228,       320,      0.14,      0.11,      0.02
       122,    283172,        48,         8,    283228,       704,      0.17,      0.12,      0.05
       123,    283176,        45,         7,    283228,       640,      0.17,      0.11,      0.05
       124,    283177,        49,         2,    283228,       192,      0.12,      0.12,      0.01
       125,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       126,    283171,        49,         8,    283228,       512,      0.16,      0.11,      0.04
       127,    283177,        49,         2,    283228,       192,      0.13,      0.12,      0.01
       128,    283177,        48,         3,    283228,       256,      0.14,      0.11,      0.03
       129,    283160,        21,        47,    283228,      3712,      0.35,      0.10,      0.25
       130,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       131,    283177,        39,        12,    283228,       960,      0.19,      0.13,      0.06
       132,    283174,        49,         5,    283228,       320,      0.16,      0.12,      0.04
       133,    283171,        48,         9,    283228,       704,      0.18,      0.12,      0.06
       134,    283177,        43,         8,    283228,       704,      0.18,      0.12,      0.06
       135,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       136,    283177,        46,         5,    283228,       448,      0.15,      0.12,      0.03
       137,    283177,        46,         5,    283228,       384,      0.15,      0.11,      0.04
       138,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       139,    283177,        48,         3,    283228,       256,      0.13,      0.11,      0.02
       140,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       141,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       142,    283178,        50,         0,    283228,         0,      0.11,      0.10,      0.00
       143,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       144,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       145,    283176,        49,         3,    283228,       256,      0.14,      0.12,      0.02
       146,    283177,        45,         6,    283228,       384,      0.16,      0.12,      0.04
       147,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       148,    283172,        39,        17,    283228,      1216,      0.21,      0.10,      0.10
       149,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       150,    283176,        49,         3,    283228,       192,      0.14,      0.11,      0.02
       151,    283177,        47,         4,    283228,       256,      0.13,      0.11,      0.02
       152,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       153,    283176,        49,         3,    283228,       256,      0.13,      0.11,      0.02
       154,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       155,    283176,        47,         5,    283228,       384,      0.15,      0.12,      0.04
       156,    283173,        49,         6,    283228,       384,      0.16,      0.12,      0.04
       157,    283175,        49,         4,    283228,       384,      0.15,      0.11,      0.04
       158,    283177,        46,         5,    283228,       320,      0.15,      0.11,      0.03
       159,    283173,        45,        10,    283228,       768,      0.17,      0.11,      0.06
       160,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       161,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       162,    283176,        48,         4,    283228,       256,      0.14,      0.11,      0.02
       163,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       164,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       165,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       166,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       167,    283162,        48,        18,    283228,      1472,      0.23,      0.12,      0.11
       168,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       169,    283177,        49,         2,    283228,       192,      0.12,      0.11,      0.01
       170,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       171,    283177,        47,         4,    283228,       256,      0.15,      0.11,      0.04
       172,    283173,        49,         6,    283228,       576,      0.16,      0.12,      0.04
       173,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       174,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       175,    283170,        49,         9,    283228,       640,      0.18,      0.12,      0.06
       176,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       177,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       178,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       179,    283171,        48,         9,    283228,       640,      0.18,      0.12,      0.06
       180,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       181,    283176,        46,         6,    283228,       448,      0.15,      0.11,      0.03
       182,    283177,        48,         3,    283228,       384,      0.14,      0.12,      0.02
       183,    283177,        49,         2,    283228,       192,      0.13,      0.12,      0.01
       184,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       185,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       186,    283177,        47,         4,    283228,       320,      0.14,      0.11,      0.02
       187,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       188,    283177,        47,         4,    283228,       256,      0.14,      0.11,      0.03
       189,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       190,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       191,    283175,        49,         4,    283228,       256,      0.13,      0.11,      0.02
       192,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       193,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       194,    283173,        47,         8,    283228,       576,      0.18,      0.12,      0.05
       195,    283177,        48,         3,    283228,       192,      0.14,      0.11,      0.02
       196,    283175,        48,         5,    283228,       384,      0.16,      0.12,      0.04
       197,    283176,        49,         3,    283228,       192,      0.14,      0.12,      0.01
       198,    283169,        37,        22,    283228,      1856,      0.25,      0.11,      0.14
       199,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       200,    283165,        43,        20,    283228,      1472,      0.25,      0.11,      0.13
       201,    283170,        37,        21,    283228,      1664,      0.25,      0.11,      0.13
       202,    283176,        48,         4,    283228,       320,      0.15,      0.12,      0.03
       203,    283177,        48,         3,    283228,       320,      0.14,      0.12,      0.02
       204,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       205,    283172,        49,         7,    283228,       448,      0.18,      0.12,      0.05
       206,    283177,        44,         7,    283228,       512,      0.16,      0.12,      0.05
       207,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       208,    283177,        49,         2,    283228,       128,      0.12,      0.11,      0.01
       209,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       210,    283175,        48,         5,    283228,       384,      0.15,      0.12,      0.03
       211,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       212,    283177,        49,         2,    283228,       192,      0.13,      0.12,      0.01
       213,    283174,        45,         9,    283228,       640,      0.17,      0.11,      0.06
       214,    283159,        49,        20,    283228,      1600,      0.23,      0.11,      0.12
       215,    283174,        48,         6,    283228,       512,      0.16,      0.11,      0.05
       216,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       217,    283177,        48,         3,    283228,       192,      0.14,      0.12,      0.02
       218,    283175,        48,         5,    283228,       384,      0.15,      0.12,      0.03
       219,    283177,        49,         2,    283228,       128,      0.13,      0.11,      0.02
       220,    283177,        47,         4,    283228,       384,      0.15,      0.12,      0.03
       221,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       222,    283176,        49,         3,    283228,       192,      0.14,      0.11,      0.02
       223,    283177,        48,         3,    283228,       192,      0.14,      0.11,      0.02
       224,    283173,        16,        39,    283228,      2944,      0.36,      0.12,      0.23
       225,    283162,        43,        23,    283228,      1728,      0.26,      0.12,      0.13
       226,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.01
       227,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       228,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       229,    283169,        48,        11,    283228,       896,      0.18,      0.12,      0.06
       230,    283177,        44,         7,    283228,       576,      0.16,      0.12,      0.04
       231,    283163,        45,        20,    283228,      1664,      0.24,      0.12,      0.12
       232,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
       233,    283173,        39,        16,    283228,      1408,      0.21,      0.12,      0.09
       234,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       235,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       236,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       237,    283167,        46,        15,    283228,      1024,      0.21,      0.12,      0.09
       238,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       239,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       240,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       241,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       242,    283177,        45,         6,    283228,       448,      0.15,      0.12,      0.03
       243,    283088,        31,       109,    283228,      8832,      0.75,      0.12,      0.62
       244,    283177,        49,         2,    283228,       192,      0.14,      0.12,      0.01
       245,    283174,        47,         7,    283228,       512,      0.17,      0.13,      0.04
       246,    283176,        49,         3,    283228,       192,      0.14,      0.12,      0.02
       247,    283174,        48,         6,    283228,       512,      0.16,      0.12,      0.03
       248,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       249,    283164,        47,        17,    283228,      1344,      0.23,      0.12,      0.10
       250,    283169,        47,        12,    283228,       768,      0.20,      0.12,      0.08
       251,    283164,        47,        17,    283228,      1280,      0.26,      0.12,      0.13
       252,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       253,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.02
       254,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
       255,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       256,    283176,        48,         4,    283228,       320,      0.15,      0.13,      0.03
       257,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       258,    283176,        48,         4,    283228,       256,      0.15,      0.12,      0.03
       259,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       260,    283168,        38,        22,    283228,      1600,      0.23,      0.12,      0.11
       261,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       262,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       263,    283177,        45,         6,    283228,       512,      0.16,      0.12,      0.04
       264,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       265,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       266,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       267,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       268,    283176,        49,         3,    283228,       256,      0.14,      0.11,      0.02
       269,    283164,        48,        16,    283228,      1152,      0.22,      0.12,      0.09
       270,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       271,    283177,        47,         4,    283228,       320,      0.14,      0.11,      0.02
       272,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       273,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       274,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       275,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       276,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       277,    283177,        48,         3,    283228,       192,      0.15,      0.12,      0.03
       278,    283176,        42,        10,    283228,       768,      0.17,      0.11,      0.06
       279,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       280,    283176,        48,         4,    283228,       320,      0.15,      0.12,      0.03
       281,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       282,    283166,        42,        20,    283228,      1600,      0.24,      0.12,      0.11
       283,    283171,        48,         9,    283228,       576,      0.17,      0.12,      0.05
       284,    283177,        49,         2,    283228,       192,      0.14,      0.12,      0.01
       285,    283174,        43,        11,    283228,       704,      0.21,      0.12,      0.08
       286,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
       287,    283177,        48,         3,    283228,       192,      0.16,      0.12,      0.04
       288,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       289,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       290,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       291,    283120,        40,        68,    283228,      5376,      0.52,      0.11,      0.41
       292,    283176,        44,         8,    283228,       576,      0.19,      0.14,      0.05
       293,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       294,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       295,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       296,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       297,    283177,        42,         9,    283228,       768,      0.19,      0.12,      0.06
       298,    283162,        45,        21,    283228,      1600,      0.27,      0.12,      0.14
       299,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       300,    283178,        50,         0,    283228,         0,      0.10,      0.09,      0.00
       301,    283161,        43,        24,    283228,      1984,      0.27,      0.12,      0.15
       302,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       303,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       304,    283177,        43,         8,    283228,       576,      0.18,      0.12,      0.06
       305,    283171,        45,        12,    283228,       896,      0.17,      0.11,      0.05
       306,    283168,        45,        15,    283228,       960,      0.22,      0.12,      0.09
       307,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       308,    283177,        49,         2,    283228,       192,      0.14,      0.12,      0.02
       309,    283175,        48,         5,    283228,       384,      0.15,      0.12,      0.03
       310,    283176,        49,         3,    283228,       320,      0.14,      0.12,      0.02
       311,    283172,        47,         9,    283228,       704,      0.19,      0.12,      0.06
       312,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       313,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       314,    283177,        46,         5,    283228,       448,      0.16,      0.13,      0.03
       315,    283177,        47,         4,    283228,       256,      0.15,      0.12,      0.03
       316,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       317,    283173,        48,         7,    283228,       576,      0.16,      0.12,      0.04
       318,    283176,        49,         3,    283228,       320,      0.16,      0.12,      0.03
       319,    283176,        48,         4,    283228,       256,      0.16,      0.12,      0.03
       320,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       321,    283176,        49,         3,    283228,       256,      0.14,      0.11,      0.03
       322,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       323,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       324,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       325,    282884,         5,       339,    283228,     25984,      2.08,      0.12,      1.96
       326,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       327,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       328,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       329,    283177,        48,         3,    283228,       192,      0.13,      0.11,      0.02
       330,    283174,        49,         5,    283228,       320,      0.16,      0.12,      0.03
       331,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       332,    283160,        48,        20,    283228,      1408,      0.23,      0.11,      0.12
       333,    283173,        47,         8,    283228,       512,      0.18,      0.12,      0.05
       334,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       335,    283175,        47,         6,    283228,       512,      0.15,      0.12,      0.03
       336,    283174,        36,        18,    283228,      1344,      0.24,      0.12,      0.12
       337,    283177,        48,         3,    283228,       256,      0.14,      0.11,      0.02
       338,    283177,        49,         2,    283228,       128,      0.14,      0.12,      0.02
       339,    283177,        45,         6,    283228,       384,      0.16,      0.12,      0.05
       340,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       341,    283176,        46,         6,    283228,       512,      0.15,      0.12,      0.03
       342,    283176,        44,         8,    283228,       704,      0.19,      0.12,      0.07
       343,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       344,    283177,        47,         4,    283228,       320,      0.15,      0.12,      0.03
       345,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       346,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       347,    283177,        49,         2,    283228,       192,      0.13,      0.11,      0.02
       348,    283174,        49,         5,    283228,       384,      0.15,      0.12,      0.02
       349,    283175,        39,        14,    283228,      1152,      0.19,      0.10,      0.09
       350,    283174,        49,         5,    283228,       384,      0.17,      0.13,      0.04
       351,    283174,        49,         5,    283228,       384,      0.16,      0.12,      0.04
       352,    283168,        48,        12,    283228,       896,      0.21,      0.12,      0.09
       353,    283177,        42,         9,    283228,       576,      0.17,      0.11,      0.05
       354,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       355,    283177,        48,         3,    283228,       256,      0.14,      0.12,      0.02
       356,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       357,    283174,        49,         5,    283228,       448,      0.15,      0.11,      0.03
       358,    283177,        49,         2,    283228,       128,      0.13,      0.12,      0.01
       359,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       360,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       361,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       362,    283176,        49,         3,    283228,       320,      0.15,      0.11,      0.03
       363,    283177,        42,         9,    283228,       640,      0.18,      0.11,      0.07
       364,    283157,        49,        22,    283228,      1600,      0.26,      0.12,      0.14
       365,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
       366,    283177,        46,         5,    283228,       320,      0.16,      0.13,      0.03
       367,    283164,        49,        15,    283228,      1024,      0.20,      0.11,      0.09
       368,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       369,    283173,        39,        16,    283228,      1152,      0.22,      0.12,      0.10
       370,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       371,    283177,        40,        11,    283228,       960,      0.20,      0.12,      0.08
       372,    283178,        50,         0,    283228,         0,      0.13,      0.12,      0.00
       373,    283177,        49,         2,    283228,       256,      0.13,      0.11,      0.01
       374,    283176,        45,         7,    283228,       640,      0.17,      0.12,      0.04
       375,    283177,        48,         3,    283228,       256,      0.15,      0.12,      0.02
       376,    283175,        47,         6,    283228,       448,      0.18,      0.12,      0.05
       377,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       378,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       379,    283173,        37,        18,    283228,      1536,      0.22,      0.11,      0.10
       380,    283172,        34,        22,    283228,      1664,      0.27,      0.13,      0.14
       381,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       382,    283175,        48,         5,    283228,       448,      0.15,      0.12,      0.03
       383,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       384,    283174,        47,         7,    283228,       448,      0.17,      0.12,      0.05
       385,    283178,        50,         0,    283228,         0,      0.13,      0.13,      0.00
       386,    283178,        50,         0,    283228,         0,      0.12,      0.11,      0.00
       387,    283178,        50,         0,    283228,         0,      0.12,      0.12,      0.00
       388,    283175,        30,        23,    283228,      1536,      0.29,      0.12,      0.17
       389,    283106,         0,       122,    283228,      9536,      0.81,      0.13,      0.68
       390,    283170,        42,        16,    283228,      1472,      0.23,      0.13,      0.09
       391,    283178,        50,         0,    283228,         0,      0.11,      0.11,      0.00
       392,    283177,        49,         2,    283228,       192,      0.13,      0.12,      0.01
       393,    283177,        43,         8,    283228,       640,      0.17,      0.12,      0.05
       394,    283176,        46,         6,    283228,       512,      0.15,      0.11,      0.04
       395,    282944,        40,       244,    283228,     19136,      1.48,      0.13,      1.35
       396,    283176,        47,         5,    283228,       448,      0.15,      0.13,      0.02
